DATE,SO2,NO2,PM10,PM2.5,O3,Pb,CO,AQI,AQI REMARKS,FIELD OBSERVATIONS,STATION ID,STATION NAME
07-06-2018,4.1,9.2,34.8,11.4,0.6,<0.5,0.01,35,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
12-06-2018,5.5,8.3,36.5,12.5,0.6,<0.5,0.41,37,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
14-06-2018,5.8,7.7,33.7,11.2,0.6,<0.5,0.01,34,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
19-06-2018,5.7,9,27.6,9.3,0.5,<0.5,0.4,28,GOOD,No  Mine ore transport observed;laterite  trasportation observed;LMV movement,10,Codli
21-06-2018,5.4,7.2,37.4,12.4,0.7,<0.5,0.01,37,GOOD,No  Mine ore transport observed;laterite  trasportation observed;LMV movement,10,Codli
26-06-2018,4.4,6.4,33.2,12.1,0.5,<0.5,0.37,33,GOOD,No  Mine ore transport observed;laterite  trasportation observed;LMV movement,10,Codli
28-06-2018,5.2,8.1,34.1,10.9,0.6,<0.5,0.38,34,GOOD,No  Mine ore transport observed;laterite  trasportation observed;LMV movement,10,Codli
03-07-2018,6.1,10.5,27.4,9.4,0.6,<0.5,0.47,27,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
05-07-2018,5.3,10.4,23.4,7.6,<0.5,<0.5,0.01,23,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
10-07-2018,7,11,24.6,7.9,0.6,<0.5,0.01,25,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
12-07-2018,6,11.3,25.1,8.1,<0.5,<0.5,0.01,25,GOOD,No  Mine ore transport observed;LMV movement,10,Codli
17-07-2018,6.6,9.6,36,12.2,<0.5,<0.5,0.65,36,GOOD,No  Mine ore transport observed;laterite  trasportation observed;LMV movement,10,Codli
19-07-2018,6.5,10.9,34.8,11.7,0.8,<0.5,0.61,35,GOOD,No  Mine ore transport observed;laterite  trasportation observed;LMV movement,10,Codli
24-07-2018,7.1,11.1,33.9,12.4,0.9,<0.5,0.55,34,GOOD,No  Mine ore transport observed;laterite  trasportation observed;LMV movement,10,Codli
26-07-2018,5.9,11.8,31.7,11,<0.5,<0.5,0.45,32,GOOD,No  Mine ore transport observed;laterite  trasportation observed;LMV movement,10,Codli
02-08-2018,9.3,10.7,42.2,13.4,0.79,<0.5,0.65,42,GOOD,LMV movement observed; laterite quarry transportation observed;Rainfall observed,10,Codli
07-08-2018,8.2,10.6,44.8,14.4,0.62,<0.5,<0.01,45,GOOD,LMV movement observed; laterite quarry transportation observed;Rainfall observed,10,Codli
09-08-2018,8.1,9.2,40,12.8,0.36,<0.5,0.54,40,GOOD,LMV movement observed; laterite quarry transportation observed;Rainfall observed,10,Codli
13-08-2018,7.8,10.9,31.4,10,0.25,<0.5,<0.01,31,GOOD,LMV movement observed; laterite quarry transportation observed;Rainfall observed,10,Codli
16-08-2018,9.1,11.1,33,11,0.27,<0.5,0.64,33,GOOD,LMV movement observed; laterite quarry transportation observed;Rainfall observed,10,Codli
21-08-2018,7.5,9.3,39.1,13.3,0.75,<0.5,<0.01,39,GOOD,LMV movement observed; laterite quarry transportation observed;Rainfall observed,10,Codli
23-08-2018,8.4,9.1,34.4,12.7,0.56,<0.5,0.66,34,GOOD,LMV movement observed; laterite quarry transportation observed;Rainfall observed,10,Codli
28-08-2018,5.6,7.8,32.5,10.7, - ,<0.5,<0.01,33,GOOD,LMV movement observed; laterite quarry transportation observed;Rainfall observed,10,Codli
30-08-2018,6.1,9.1,37.3,11.8,0.63,<0.5,0.51,37,GOOD,LMV movement observed; laterite quarry transportation observed;Rainfall observed,10,Codli
22-10-2018,13.84,17.24,74.89,40.83,20.13,,0.06,114,MODERATE,,10,Codli
26-10-2018,13.48,17.4,87.6,41.67,23.82,,0.07,116,MODERATE,,10,Codli
29-10-2018,13.81,17.97,77.3,38.38,19.42,,0.05,108,MODERATE,,10,Codli
01-11-2018,11.98,15.78,64.02,24.83,16.2,,0.09,64,SATISFACTORY,,10,Codli
05-11-2018,12.07,16.17,62.55,23.25,17.15,,0.08,63,SATISFACTORY,,10,Codli
08-11-2018,11.95,15.95,68.22,21.2,15.86,,0.07,68,SATISFACTORY,,10,Codli
12-11-2018,11.95,16.69,71.11,28.58,16.7,,0.08,71,SATISFACTORY,,10,Codli
15-11-2018,11.65,16.61,64.08,27.83,15.66,,0.07,64,SATISFACTORY,,10,Codli
19-11-2018,12.16,16.4,56.69,19.37,14.71,,0.08,57,SATISFACTORY,,10,Codli
22-11-2018,12.93,16.67,61.54,27.16,16.95,,0.09,62,SATISFACTORY,,10,Codli
26-11-2018,10.97,17.14,64.29,26.53,15.71,,0.08,64,SATISFACTORY,,10,Codli
29-11-2018,12.08,16.49,69.03,23.2,15.66,,0.07,69,SATISFACTORY,,10,Codli
04-12-2018,11.91,16.35,70.83,35.33,16.4,,0.08,71,SATISFACTORY,,10,Codli
07-12-2018,12.17,16.27,55.43,30.37,16.9,,0.1,55,SATISFACTORY,,10,Codli
11-12-2018,11.55,16.33,63.31,29.37,15.41,,0.07,63,SATISFACTORY,,10,Codli
14-12-2018,12.38,16.52,67.75,39.41,15.46,,0.1,66,SATISFACTORY,,10,Codli
18-12-2018,12.01,16.94,65.31,34.74,16.05,,0.09,65,SATISFACTORY,,10,Codli
21-12-2018,11.61,16.66,69.56,35.16,15.91,,0.09,70,SATISFACTORY,,10,Codli
25-12-2018,11.87,15.8,66.68,26.91,14.41,,0.09,67,SATISFACTORY,,10,Codli
28-12-2018,11.15,17.26,65.44,36.16,14.41,,0.09,65,SATISFACTORY,,10,Codli
01-01-2019,11.25,15.42,88.73,52.45,14.41,,0.09,89,SATISFACTORY,,10,Codli
04-01-2019,10.48,14.87,84.81,59.61,16.9,,0.08,99,SATISFACTORY,,10,Codli
08-01-2019,11.12,13.98,89.94,66.15,14.41,,0.09,121,MODERATE,,10,Codli
11-01-2019,11.39,15.77,80.35,55.15,15.41,,0.09,92,SATISFACTORY,,10,Codli
15-01-2019,10.75,14.93,94.03,59.69,16.04,,0.09,99,SATISFACTORY,,10,Codli
18-01-2019,10.69,15.37,92.56,49.69,14.41,,0.09,93,SATISFACTORY,,10,Codli
22-01-2019,11.53,16.07,78.01,57.07,14.91,,0.09,95,SATISFACTORY,,10,Codli
25-01-2019,11.43,15.21,92.2,81.27,15.41,,0.08,171,MODERATE,,10,Codli
29-01-2019,11.4,15.05,82.26,57.94,13.42,,0.09,91,SATISFACTORY,,10,Codli
01-02-2019,11.07,16.23,90.26,37.78,14.41,,0.088,90,SATISFACTORY,,10,Codli
05-02-2019,11.85,14.93,75.73,42.03,15.91,,0.079,76,SATISFACTORY,,10,Codli
08-02-2019,10.92,13.59,90.68,55.45,15.91,,0.085,92,SATISFACTORY,,10,Codli
12-02-2019,10.79,14.69,83.75,44.45,13.42,,0.08,84,SATISFACTORY,,10,Codli
15-02-2019,10.6,14.2,65.03,35.45,15.41,,0.081,65,SATISFACTORY,,10,Codli
19-02-2019,10.72,14.91,90.74,43.24,16.9,,0.087,91,SATISFACTORY,,10,Codli
22-02-2019,11.18,15.68,96.53,58.03,16.4,,0.09,97,SATISFACTORY,,10,Codli
26-02-2019,11.16,14.89,91.83,55.82,16.9,,0.08,93,SATISFACTORY,,10,Codli
01-03-2019,10.48,14.52,106.31,52.15,14.41,,0.07,104,MODERATE,,10,Codli
05-03-2019,10.34,14.92,116.29,51.07,13.92,,0.07,111,MODERATE,,10,Codli
08-03-2019,10.75,15.14,159.66,71.65,12.92,,0.08,140,MODERATE,,10,Codli
12-03-2019,10.57,13.79,111.02,64.57,15.41,,0.08,115,MODERATE,,10,Codli
15-03-2019,9.93,15.24,150.65,63.32,17.4,,0.08,134,MODERATE,,10,Codli
20-03-2019,10.52,14.6,93.17,54.78,13.42,,0.07,93,SATISFACTORY,,10,Codli
23-03-2019,10.62,14.07,85.07,54.49,16.4,,0.07,91,SATISFACTORY,,10,Codli
27-03-2019,10.42,13.7,133.54,72.9,13.42,,0.07,143,MODERATE,,10,Codli
30-03-2019,10.06,14.64,128.67,68.32,16.9,,0.07,128,MODERATE,,10,Codli
03-04-2018,7,12.9,81.9,25.6,0.7,<0.5,0.87,82,SATISFACTORY,No Mine ore transport observed,11,Honda
06-04-2018,7.8,11.9,89.4,28.4,<0.5,<0.5,0.77,89,SATISFACTORY,No Mine ore transport observed,11,Honda
09-04-2018,6,12.7,82.3,25.6,1.1,<0.5,<0.01,82,SATISFACTORY,No Mine ore transport observed,11,Honda
13-04-2018,5.4,15.4,69.4,21.7,<0.5,<0.5,0.74,69,SATISFACTORY,No Mine ore transport observed,11,Honda
16-04-2018,8.9,13,63.1,19.4,0.7,<0.5,<0.01,63,SATISFACTORY,No Mine ore transport observed,11,Honda
18-04-2018,7.4,14.4,54.4,17.3,0.7,<0.5,<0.01,54,SATISFACTORY,No Mine ore transport observed,11,Honda
25-04-2018,8.1,11.4,77.1,23.8,<0.5,<0.5,0.74,77,SATISFACTORY,No Mine ore transport observed,11,Honda
27-04-2018,9.3,12.1,65.5,20.6,<0.5,<0.5,0.98,66,SATISFACTORY,No Mine ore transport observed,11,Honda
03-05-2018,8.4,11.3,56.6,17.4,1.2,<0.5,0.78,57,SATISFACTORY,No mine ore transport observed;,11,Honda
05-05-2018,9.3,15.3,57.6,18,<0.5,<0.5,<0.01,58,SATISFACTORY,No mine ore transport observed;,11,Honda
09-05-2018,8.6,12.5,65.7,20.6,<0.5,<0.5,0.98,66,SATISFACTORY,No mine ore transport observed;,11,Honda
11-05-2018,7.3,10,73.9,23.1,<0.5,<0.5,0.56,74,SATISFACTORY,No mine ore transport observed;,11,Honda
16-05-2018,6.9,12.5,70,21.7,0.6,<0.5,0.55,70,SATISFACTORY,No mine ore transport observed;,11,Honda
18-05-2018,9.6,13.6,48,14.8,<0.5,<0.5,<0.01,48,GOOD,No mine ore transport observed;,11,Honda
23-05-2018,9.8,10.3,44.3,13.8,0.8,<0.5,0.68,44,GOOD,No mine ore transport observed;,11,Honda
25-05-2018,8.3,15,37.3,11.8,<0.5,<0.5,0.87,44,GOOD,No mine ore transport observed;,11,Honda
30-05-2018,8.2,11.5,28.1,9,0.6,<0.5,<0.01,28,GOOD,No mine ore transport observed;,11,Honda
06-06-2018,7,11.7,39.3,12.1,1.1,<0.5,0.01,39,GOOD,No Mine ore transport observed,11,Honda
08-06-2018,6,8.5,22.1,7.2,0.5,<0.5,0.4,22,GOOD,No Mine ore transport observed,11,Honda
13-06-2018,6.3,10.5,34.3,11.1,0.9,<0.5,0.01,34,GOOD,No Mine ore transport observed,11,Honda
15-06-2018,5,11.9,34.7,10.8,0.5,<0.5,0.44,35,GOOD,No Mine ore transport observed,11,Honda
20-06-2018,4.8,9.7,26,8.3,0.7,<0.5,0.45,26,GOOD,No Mine ore transport observed,11,Honda
22-06-2018,5.3,12.7,28.8,9.1,1.1,<0.5,0.01,29,GOOD,No Mine ore transport observed,11,Honda
27-06-2018,6.2,9.9,31.9,9.8,0.5,<0.5,0.38,32,GOOD,No Mine ore transport observed,11,Honda
29-06-2018,6,10.4,26.9,8.5,0.5,<0.5,0.01,27,GOOD,No Mine ore transport observed,11,Honda
04-07-2018,6.8,10.9,27.8,7,0.6,<0.5,0.01,28,GOOD,No Mine ore transport observed,11,Honda
06-07-2018,6,10,25.4,3.9,0.2,<0.5,0.01,25,GOOD,No Mine ore transport observed,11,Honda
11-07-2018,6.4,10.1,23.3,2.9,0.4,<0.5,0.01,23,GOOD,No Mine ore transport observed,11,Honda
13-07-2018,6.7,11.6,25,5.5,0.3,<0.5,0.01,25,GOOD,No Mine ore transport observed,11,Honda
18-07-2018,6.1,9.4,29,3,0.5,<0.5,0.55,29,GOOD,No Mine ore transport observed,11,Honda
20-07-2018,7,11.9,33.8,6.4,0.8,<0.5,0.59,34,GOOD,No Mine ore transport observed,11,Honda
25-07-2018,6.7,9.8,31.3,6.3,0.9,<0.5,0.45,31,GOOD,No Mine ore transport observed,11,Honda
27-07-2018,6.3,12.1,30.1,7,0.7,<0.5,0.52,30,GOOD,No Mine ore transport observed,11,Honda
03-08-2018,6.9,11.2,41.6,12.8,0.8,<0.5,0.65,42,GOOD,LMV movement observed;No mining transportation;Rainfall observed,11,Honda
08-08-2018,6.4,11.7,40.7,13.3,0.74,<0.5,0.55,41,GOOD,LMV movement observed;No mining transportation;Rainfall observed,11,Honda
10-08-2018,7.5,10.7,37.7,12.2,0.7,<0.5,<0.01,38,GOOD,LMV movement observed;No mining transportation;Rainfall observed,11,Honda
14-08-2018,6.8,10.4,35.4,11,0.27,<0.5,0.56,35,GOOD,LMV movement observed;No mining transportation;Rainfall observed,11,Honda
17-08-2018,7,12.1,30.8,9.5,0.8,<0.5,<0.01,31,GOOD,LMV movement observed;No mining transportation,11,Honda
22-08-2018,7.9,11,38.1,12,1,<0.5,0.55,38,GOOD,LMV movement observed;No mining transportation;Rainfall observed,11,Honda
24-08-2018,8.4,12,36.2,11.8,0.52,<0.5,0.58,36,GOOD,LMV movement observed;No mining transportation;Rainfall observed,11,Honda
29-08-2018,7.6,11.7,34.7,10.8,0.27,<0.5,<0.01,35,GOOD,LMV movement observed;No mining transportation;Rainfall observed,11,Honda
31-08-2018,7.1,10.9,37.3,11.6,0.56,<0.5,0.52,37,GOOD,LMV movement observed;No mining transportation,11,Honda
22-10-2018,11.31,16.01,95.74,38.37,21.25,,0.1,108,MODERA TE,,11,Honda
26-10-2018,11.28,16.02,87.88,38.91,19.87,,0.07,109,MODERA TE,,11,Honda
29-10-2018,11.73,16.28,85.21,41.58,22.89,,0.09,116,MODERA TE,,11,Honda
01-11-2018,12.2,16.12,45.64,29.79,15.86,,0.07,58,SATISFACTORY,,11,Honda
05-11-2018,11.83,16.62,32.56,12.45,15.71,,0.07,33,GOOD,,11,Honda
08-11-2018,11.37,15.04,54.46,13.08,17.84,,0.08,54,SATISFACTORY,,11,Honda
12-11-2018,12.2,13.65,56.27,21.12,15.95,,0.09,56,SATISFACTORY,,11,Honda
15-11-2018,11.29,15.47,64.21,22.91,16.2,,0.08,64,SATISFACTORY,,11,Honda
19-11-2018,12.35,15.65,57.28,26.08,15.51,,0.08,57,SATISFACTORY,,11,Honda
22-11-2018,12.25,15.91,59.82,28.08,15.71,,0.08,60,SATISFACTORY,,11,Honda
26-11-2018,11.91,15.46,57.72,38.2,15.81,,0.08,64,SATISFACTORY,,11,Honda
29-11-2018,11.59,15.15,60.72,23.29,16.1,,0.09,61,SATISFACTORY,,11,Honda
04-12-2018,12.03,16.76,70.3,34.03,12.43,,0.08,70,SATISFACTORY,,11,Honda
07-12-2018,12.31,16.89,63.39,41.41,17.99,,0.09,69,SATISFACTORY,,11,Honda
11-12-2018,11.58,16.55,60.89,38.83,16.4,,0.08,65,SATISFACTORY,,11,Honda
14-12-2018,11.59,17.15,68.89,34.33,17.89,,0.1,69,SATISFACTORY,,11,Honda
18-12-2018,12.23,15.73,65.47,30.83,18.39,,0.09,65,SATISFACTORY,,11,Honda
21-12-2018,11.57,17.04,56.21,37.82,13.42,,0.08,63,SATISFACTORY,,11,Honda
25-12-2018,11.79,17.03,77.06,38.16,16.9,,0.87,77,SATISFACTORY,,11,Honda
28-12-2018,11.79,16,63.05,39.07,17.15,,0.08,65,SATISFACTORY,,11,Honda
01-01-2019,10.81,14.89,89.96,56.36,13.92,,0.09,94,SATISFACTORY,,11,Honda
04-01-2019,11.1,14.93,94.65,62.69,15.91,,0.08,109,MODERATE,,11,Honda
08-01-2019,11.03,16.03,78.01,68.78,15.91,,0.09,129,MODERATE,,11,Honda
11-01-2019,10.81,15.86,91.32,53.65,14.41,,0.1,91,SATISFACTORY,,11,Honda
15-01-2019,10.98,15.82,86.07,64.94,15.41,,0.09,116,MODERATE,,11,Honda
18-01-2019,11.3,14.29,92.11,54.45,14.41,,0.09,92,SATISFACTORY,,11,Honda
22-01-2019,11.21,15.41,90.29,51.15,16.4,,0.09,90,SATISFACTORY,,11,Honda
25-01-2019,11.53,16.36,87.39,62.49,17.89,,0.08,108,MODERATE,,11,Honda
29-01-2019,11.64,15.39,90.86,40.16,16.9,,0.09,91,SATISFACTORY,,11,Honda
01-02-2019,10.7,13.7,97.8,49.44,16.9,,0.09,98,SATISFACTORY,,11,Honda
05-02-2019,10.73,15.49,97.34,54.94,17.89,,0.08,97,SATISFACTORY,,11,Honda
08-02-2019,10.6,14.86,90.35,47.95,16.4,,0.082,90,SATISFACTORY,,11,Honda
12-02-2019,10.61,13.39,95.31,52.28,19.38,,0.07,95,SATISFACTORY,,11,Honda
15-02-2019,10.97,13.97,97.94,66.4,16.4,,0.079,121,MODERATE,,11,Honda
19-02-2019,10.39,13.97,91.66,62.78,17.89,,0.085,109,MODERATE,,11,Honda
22-02-2019,10.78,13.02,99.18,28.87,16.9,,0.087,99,SATISFACTORY,,11,Honda
26-02-2019,10.67,13.87,105.55,65.73,15.41,,0.079,119,MODERATE,,11,Honda
01-03-2019,10.6,15.75,82.3,51.2,12.87,,0.07,85,SATISFACTORY,,11,Honda
04-03-2019,9.88,14.15,76.45,44.33,12.43,,0.06,76,SATISFACTORY,,11,Honda
07-03-2019,10.42,14.22,105.46,50.82,17.4,,0.09,104,MODERATE,,11,Honda
11-03-2019,10.33,14.45,112.15,56.4,12.43,,0.08,108,MODERATE,,11,Honda
14-03-2019,10.22,14.72,73.79,36.99,10.93,,0.07,74,SATISFACTORY,,11,Honda
19-03-2019,10.11,14.27,93.47,43.78,15.41,,0.08,93,SATISFACTORY,,11,Honda
22-03-2019,10.19,14.12,76.54,38.7,12.92,,0.08,77,SATISFACTORY,,11,Honda
26-03-2019,10.3,15.74,90.01,47.03,18.39,,0.07,90,SATISFACTORY,,11,Honda
29-03-2019,11.21,14.49,99.96,54.7,13.92,,0.07,100,MODERATE,,11,Honda
04-04-2018,6.6,12.2,69.3,22.6,1.5,<0.5,<0.01,69,SATISFACTORY,No unsual activity,12,Bicholim
06-04-2018,7.6,14.9,67,21.9,<0.5,<0.5,0.9,67,SATISFACTORY,No unsual activity,12,Bicholim
11-04-2018,8.8,13.3,70.3,22.2,<0.5,<0.5,<0.01,70,SATISFACTORY,No unsual activity,12,Bicholim
13-04-2018,8.2,14.3,72.3,23.9,1.2,<0.5,0.9,72,SATISFACTORY,No unsual activity,12,Bicholim
18-04-2018,9.2,11.4,84.8,27.5,<0.5,<0.5,0.5,85,SATISFACTORY,No unsual activity,12,Bicholim
20-04-2018,8.7,11.3,86.7,29.3,0.8,<0.5,<0.01,87,SATISFACTORY,No unsual activity,12,Bicholim
25-04-2018,9.1,13.6,57.9,25,1.2,<0.5,0.9,58,SATISFACTORY,No unsual activity,12,Bicholim
27-04-2018,7.2,14,75.5,24.7,<0.5,<0.5,<0.01,76,SATISFACTORY,No unsual activity,12,Bicholim
03-05-2018,8.4,11.2,38.7,12.9,<0.5,<0.5,<0.01,39,GOOD,No unsual activity,12,Bicholim
05-05-2018,8.6,10.9,78.6,25.5,1,<0.5,0.65,79,SATISFACTORY,No unsual activity,12,Bicholim
09-05-2018,8.8,13.7,73.9,24.2,<0.5,<0.5,<0.01,74,SATISFACTORY,No unsual activity,12,Bicholim
11-05-2018,8.9,13.4,64.1,21.2,1.2,<0.5,0.95,64,SATISFACTORY,No unsual activity,12,Bicholim
16-05-2018,7.4,15.4,57.9,19.5,<0.5,<0.5,0.87,58,SATISFACTORY,No unsual activity,12,Bicholim
18-05-2018,9.3,14.5,81,26.8,0.8,<0.5,<0.01,81,SATISFACTORY,No unsual activity,12,Bicholim
23-05-2018,7.3,13.3,75.2,24.7,<0.5,<0.5,0.78,75,SATISFACTORY,No unsual activity,12,Bicholim
25-05-2018,8.7,13.9,67.6,21.6,0.6,<0.5,<0.01,68,SATISFACTORY,No unsual activity,12,Bicholim
30-05-2018,8.2,14.5,64,22.9,<0.5,<0.5,0.68,64,SATISFACTORY,No unsual activity,12,Bicholim
06-06-2018,4.67,9.38,36,12.27,0.5,<0.5,0.01,36,GOOD,No unsual activity,12,Bicholim
08-06-2018,5.57,11.07,33.43,11.13,0.9,<0.5,0.49,33,GOOD,No unsual activity,12,Bicholim
13-06-2018,5.72,10.27,35.67,11.4,0.7,<0.5,0.31,36,GOOD,No unsual activity,12,Bicholim
15-06-2018,6.33,10.78,42.97,14.2,1,<0.5,0.01,43,GOOD,No unsual activity,12,Bicholim
20-06-2018,6.58,10.38,41.17,13.67,0.5,<0.5,0.41,41,GOOD,No unsual activity,12,Bicholim
22-06-2018,6.23,9.92,39.07,12.97,0.75,<0.5,0.01,39,GOOD,No unsual activity,12,Bicholim
27-06-2018,6.07,12.08,32.03,10.9,0.8,<0.5,0.44,32,GOOD,No unsual activity,12,Bicholim
29-06-2018,5.35,10.03,33.87,11.03,0.5,<0.5,0.01,34,GOOD,No unsual activity,12,Bicholim
04-07-2018,6.2,10.7,29.7,9.9,0.9,<0.5,0.01,30,GOOD,No unsual activity,12,Bicholim
06-07-2018,5.5,11.3,19.8,6.6,0.2,<0.5,0.01,20,GOOD,No unsual activity,12,Bicholim
11-07-2018,7.1,12.2,22.8,7.2,0.1,<0.5,0.01,23,GOOD,No unsual activity,12,Bicholim
14-07-2018,7.1,11.5,32.7,10.8,0.6,<0.5,0.34,33,GOOD,No unsual activity,12,Bicholim
18-07-2018,6.4,12.1,33.2,11,0.2,<0.5,0.43,33,GOOD,No unsual activity,12,Bicholim
20-07-2018,6.7,12.3,34.9,11.5,0.4,<0.5,0.56,35,GOOD,No unsual activity,12,Bicholim
25-07-2018,6.5,10.4,31,10,0.7,<0.5,0.55,31,GOOD,No unsual activity,12,Bicholim
27-07-2018,6.8,11.1,30.9,10.3,0.7,<0.5,0.52,31,GOOD,No unsual activity,12,Bicholim
03-08-2018,6.2,9.4,42,13.8,0.6,<0.5,<0.01,42,GOOD,LMV movement observed;No mining transportation;Rainfall observed,12,Bicholim
08-08-2018,7.1,12.8,43,14.3,0.7,<0.5,0.6,45,GOOD,LMV movement observed;No mining transportation;Rainfall observed,12,Bicholim
10-08-2018,6,11,40.2,12.6,0.6,<0.5,0.5,40,GOOD,LMV movement observed;No mining transportation;Rainfall observed,12,Bicholim
13-08-2018,7,10.9,32.9,11.1,0.3,<0.5,<0.01,31,GOOD,LMV movement observed;No mining transportation;Rainfall observed,12,Bicholim
17-08-2018,8.4,12.1,34.4,10.8,0.2,<0.5,0.5,33,GOOD,LMV movement observed;No mining transportation;Rainfall observed,12,Bicholim
22-08-2018,7,11,38.4,12.8,0.8,<0.5,<0.01,39,GOOD,LMV movement observed;No mining transportation; Rainfall observed,12,Bicholim
24-08-2018,7.6,11.2,34.7,11.4,0.6,<0.5,0.6,34,GOOD,LMV movement observed;No mining transportation;Rainfall observed,12,Bicholim
29-08-2018,7.5,11.4,33.3,10.7,0.3,<0.5,<0.01,33,GOOD,LMV movement observed;No mining transportation;Rainfall observed,12,Bicholim
31-08-2018,6.4,10.4,35.4,11.7,0.7,<0.5,0.6,37,GOOD,LMV movement observed;No mining transportation;Rainfall observed,12,Bicholim
27-11-2018,12.47,15.02,76.03,30.64,17.1,,0.09,76,SATISFACTO RY,,12,Bicholim
30-11-2018,13.27,15.69,81.86,33.44,14.86,,0.08,82,SATISFACTO RY,,12,Bicholim
03-12-2018,11.4,11.4,75,43.57,17.89,,0.08,75,SATISFACTO RY,,12,Bicholim
06-12-2018,11.1,15.33,54.55,37.49,16.9,,0.08,62,SATISFACTO RY,,12,Bicholim
10-12-2018,11.28,16.42,72.14,40.16,17.4,,0.07,72,SATISFACTO RY,,12,Bicholim
13-12-2018,12.87,16.23,80.9,36.53,14.41,,0.1,81,SATISFACTO RY,,12,Bicholim
17-12-2018,11.43,17.7,88.03,32.24,17.89,,0.09,88,SATISFACTO RY,,12,Bicholim
20-12-2018,12.08,16.58,69.25,31.04,15.41,,0.09,89,SATISFACTO RY,,12,Bicholim
24-12-2018,11.87,17.23,75.82,29.99,16.4,,0.09,76,SATISFACTO RY,,12,Bicholim
27-12-2018,10.73,15.07,81.72,29.33,19.38,,0.08,82,SATISFACTO RY,,12,Bicholim
31-12-2018,10.68,16.43,80.62,35.45,15.41,,0.08,81,SATISFACTO RY,,12,Bicholim
03-01-2019,11.43,17.33,67.36,40.03,15.91,,0.09,67,SATISFACT ORY,,12,Bicholim
07-01-2019,11.16,15.7,75.6,48.99,14.41,,0.09,82,SATISFACT ORY,,12,Bicholim
10-01-2019,11.41,13.64,79.65,35.2,13.92,,0.09,80,SATISFACT ORY,,12,Bicholim
14-01-2019,11.12,13.49,86.69,43.03,16.4,,0.1,87,SATISFACT ORY,,12,Bicholim
17-01-2019,10.94,14.38,91.95,57.91,17.89,,0.09,97,SATISFACT ORY,,12,Bicholim
21-01-2019,11.16,15.57,76.76,39.66,15.41,,0.09,77,SATISFACT ORY,,12,Bicholim
24-01-2019,11.5,15.55,83.62,40.49,13.92,,0.08,84,SATISFACT ORY,,12,Bicholim
28-01-2019,11.15,14.69,83.02,32.78,14.41,,0.08,83,SATISFACT ORY,,12,Bicholim
31-01-2019,11.34,14.71,85.24,48.53,15.91,,0.09,85,SATISFACT ORY,,12,Bicholim
04-02-2019,11.37,16.12,91.56,52.65,14.41,,0.08,92,SATISFACT ORY,,12,Bicholim
07-02-2019,11.28,15.17,138.88,46.57,16.4,,0.08,126,MODERATE,,12,Bicholim
11-02-2019,11.33,14.13,116.24,54.65,14.41,,0.08,111,MODERATE,,12,Bicholim
14-02-2019,10.71,14.16,103.88,60.99,16.9,,0.09,103,MODERATE,,12,Bicholim
18-02-2019,10.7,13.62,94.33,48.2,13.42,,0.09,94,SATISFACT ORY,,12,Bicholim
21-02-2019,10.85,15.86,114.1,57.07,16.4,,0.09,109,MODERATE,,12,Bicholim
25-02-2019,11.4,14.35,105.54,55.44,14.41,,0.08,104,MODERATE,,12,Bicholim
28-02-2019,11.34,14.86,111.32,56.19,14.61,,0.08,108,MODERATE,,12,Bicholim
04-03-2019,10.51,14.21,80.02,43.99,14.81,,0.07,80,Satisfactory,,12,Bicholim
07-03-2019,10.49,14.18,115.8,59.86,19.38,,0.07,111,Moderate,,12,Bicholim
11-03-2019,10.78,14.07,86.45,39.57,15.41,,0.07,86,Satisfactory,,12,Bicholim
14-03-2019,10.69,14.48,147.35,55.36,12.43,,0.08,132,Moderate,,12,Bicholim
18-03-2019,10.54,14.92,123.13,62.07,16.4,,0.08,115,Moderate,,12,Bicholim
23-03-2019,10.64,13.7,106.32,62.53,11.93,,0.08,108,Moderate,,12,Bicholim
25-03-2019,10.51,14.06,84.65,43.28,14.91,,0.06,85,Satisfactory,,12,Bicholim
28-03-2019,9.97,14.52,125.5,54.36,11.93,,0.07,117,Moderate,,12,Bicholim
03-04-2018,BDL,BDL,47,,,,,47,Good,"LMV, HMV movement, ",13,Mapusa
05-04-2018,BDL,9,57,,,,,57,Satisfactory,"LMV, HMV movement, ",13,Mapusa
10-04-2018,4,BDL,65,,,,,65,Satisfactory,"LMV, HMV movement, ",13,Mapusa
12-04-2018,BDL,BDL,47,,,,,47,Good,"LMV, HMV movement, ",13,Mapusa
17-04-2018,6,BDL,37,,,,,37,Good,"LMV, HMV movement, cloudy weather in morning",13,Mapusa
19-04-2018,5,BDL,40,,,,,40,Good,"LMV, HMV movement, cloudy weather from 2.30pm -4.00pm",13,Mapusa
24-04-2018,BDL,BDL,46,,,,,46,Good,"LMV, HMV movement, ",13,Mapusa
26-04-2018,BDL,BDL,37,,,,,37,Good,"LMV, HMV movement, ",13,Mapusa
03-05-2018,6,BDL,40,,,,,40,Good,"LMV, HMV movement",13,Mapusa
08-05-2018,7,BDL,33,,,,,33,Good,"LMV, HMV movement",13,Mapusa
