DATE,SO2,NO2 ,PM10,PM2.5,O3,Pb,CO,AQI,AQI REMARKS,FIELD OBSERVATIONS,Station ID,Station Name
01-02-2018,8.7,13.9,102,54.6,13,ND,0.45,101,MODERATELY POLLUTED," LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
05-02-2018,10.5,12.8,97.2,46.6,13.8,ND,0.48,97,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
08-02-2018,10.1,11.7,98.1,55,14.3,0.1,0.55,98,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
12-02-2018,10.6,12.3,105.6,54.6,13.4,0.1,0.42,104,MODERATELY POLLUTED,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
15-02-2018,10.4,13.6,115.7,42.9,14.8,0.1,0.49,110,MODERATELY POLLUTED,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
19-02-2018,10.7,11.6,100.7,53.3,10.6,0.1,0.53,100,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
22-02-2018,11.8,13.1,124.9,57.9,9.3,ND,0.49,117,MODERATELY POLLUTED,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
26-02-2018,12.1,11,136.3,60.6,13.8,ND,0.48,124,MODERATELY POLLUTED,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
28-02-2018,8.2,13.1,108.7,57.6,17.1,0.2,0.58,109,MODERATELY POLLUTED,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
01-03-2018,11.9,16.3,123.3,56.1,13.1,0.1,0.47,116,MODERATELY POLLUTED," LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
05-03-2018,9.7,15.3,135.9,70.9,14.1,0.1,0.49,136,MODERATELY POLLUTED,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
08-03-2018,9.5,13.9,121.1,55.6,13.7,0.1,0.54,114,MODERATELY POLLUTED,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
12-03-2018,9.2,14.6,140.7,66.2,13.6,ND,0.47,127,MODERATELY POLLUTED,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
15-03-2018,8.1,14.3,94.3,55.3,12.8,0.1,0.51,94,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
19-03-2018,8.8,13.5,89.7,54.5,10.9,ND,0.54,91,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
22-03-2018,10.9,14.4,95.8,45.3,9.1,0.1,0.43,96,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
26-03-2018,9.3,13.4,84.9,45.9,10.2,ND,0.48,85,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
29-03-2018,9.4,12.1,92.1,48.9,13.6,ND,0.52,92,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",6,Quepem-Tilamol
04-04-2017,6.8,14.9,68.7,32.5,2.58,0.2,0.39,69,SATISFACTORY,"LMV movement, HMV movement , construction activity observed",8,Churchorem
07-04-2017,6.6,14.6,64.7,29.2,1.88,0.2,0.49,65,SATISFACTORY,"LMV movement, HMV movement , construction activity observed",8,Churchorem
11-04-2017,7.9,13.8,72.1,36.9,1.53,0.2,0.37,72,SATISFACTORY,"LMV movement, HMV movement , construction activity observed",8,Churchorem
14-04-2017,7.9,14.5,62.6,33.7,2.11,0.1,0.4,63,SATISFACTORY,"LMV movement, HMV movement , construction activity observed",8,Churchorem
18-04-2017,6,11.5,59.2,31.7,1.82,0.3,0.37,59,SATISFACTORY,"LMV movement, HMV movement , construction activity observed",8,Churchorem
21-04-2017,7.2,14,64.4,30.8,1.17,0.1,0.43,64,SATISFACTORY,"LMV movement, HMV movement , construction activity observed",8,Churchorem
25-04-2017,6.6,12.3,64.1,32.5,2.11,0.1,0.44,64,SATISFACTORY,"LMV movement, HMV movement , construction activity observed",8,Churchorem
28-04-2017,7,15.6,68.2,36.1,3.11,0.2,0.41,68,SATISFACTORY,"LMV movement, HMV movement , construction activity observed",8,Churchorem
03-05-2017,5.3,12.8,60.5,32.1,2.29,0.1,0.34,61,SATISFACTORY,"LMV movement, HMV movement construction activity observed",8,Churchorem
05-05-2017,7.2,14,71.4,35.4,3.17,0.2,0.37,71,SATISFACTORY,"LMV movement, HMV movementconstruction activity observed",8,Churchorem
09-05-2017,6.5,12.6,62.3,33.3,2.52,BDL,0.35,62,SATISFACTORY,"LMV movement, HMV movementconstruction activity observed",8,Churchorem
12-05-2017,6.6,13.3,61.6,27.9,1.35,0.1,0.3,62,SATISFACTORY,"LMV movement, HMV movementconstruction activity observed",8,Churchorem
16-05-2017,6.2,15.4,62.6,29.2,1.47,0.1,0.33,63,SATISFACTORY,"LMV movement, HMV movementconstruction activity observed",8,Churchorem
19-05-2017,6.7,12.3,56.1,30,1.17,BDL,0.36,56,SATISFACTORY,"LMV movement, HMV movementconstruction activity observed",8,Churchorem
23-05-2017,6.5,12.6,56.6,30,1.47,0.1,0.37,57,SATISFACTORY,"LMV movement, HMV movementconstruction activity observed",8,Churchorem
26-05-2017,6.3,13.6,56.3,28.7,1.88,0.2,0.34,56,SATISFACTORY,"LMV movement, HMV movementconstruction activity observed",8,Churchorem
30-05-2017,6.3,13.1,48.4,22.1,0.18,BDL,0.34,48,good,"LMV movement, HMV movementconstruction activity observed",8,Churchorem
02-06-2017,6.8,13.3,47.4,20.4,0, -,0.31,47,GOOD,"LMV movement, HMV movement,  rainfall observed",8,Churchorem
06-06-2017,5.2,13.5,49,27.1,0, -,0.31,49,GOOD,"LMV movement, HMV movement,  rainfall observed",8,Churchorem
09-06-2017,6.7,12.2,40.6,24.2,0, -,0.32,41,GOOD,"LMV movement, HMV movement,  rainfall observed",8,Churchorem
13-06-2017,5.3,12,43.3,24.6,0, -,0.35,43,GOOD,"LMV movement, HMV movement,  rainfall observed",8,Churchorem
16-06-2017,6.6,12.2,43.5,22.1,0, -,0.33,44,GOOD,"LMV movement, HMV movement,  rainfall observed",8,Churchorem
20-06-2017,6.7,13.1,43.5,21.2,0, -,0.33,44,GOOD,"LMV movement, HMV movement,  rainfall observed",8,Churchorem
23-06-2017,7.7,14.8,44.6,24.6,0, -,0.32,45,GOOD,"LMV movement, HMV movement,  rainfall observed",8,Churchorem
27-06-2017,7.1,14.6,44.8,22.5,0, -,0.33,45,GOOD,"LMV movement, HMV movement,  rainfall observed",8,Churchorem
30-06-2017,7.7,14.3,42.6,23.7,0, -,0.33,43,GOOD,"LMV movement, HMV movement,  rainfall observed",8,Churchorem
04-07-2017,6.1,13.1,40.7,19.6,0,BDL,0.32,41,GOOD,"LMV movement, HMV movement, heavy rainfall observed",8,Churchorem
07-07-2017,7.1,13.8,38.3,19.6,0,BDL,0.35,38,GOOD,"LMV movement, HMV movement, heavy rainfall observed",8,Churchorem
11-07-2017,6.9,12.8,40.5,22.1,0,BDL,0.31,41,GOOD,"LMV movement, HMV movement, heavy rainfall observed",8,Churchorem
14-07-2017,5.9,13,36.9,19.8,0.47,BDL,0.32,37,GOOD,"LMV movement, HMV movement, heavy rainfall observed",8,Churchorem
18-07-2017,6.6,13.3,39,18.3,0,BDL,0.34,39,GOOD,"LMV movement, HMV movement, heavy rainfall observed",8,Churchorem
21-07-2017,5.6,12.3,41.3,19.2,0.94,BDL,0.36,41,GOOD,"LMV movement, HMV movement, heavy rainfall observed",8,Churchorem
25-07-2017,6.6,12.8,39.7,21.2,1,BDL,0.37,40,GOOD,"LMV movement, HMV movement, heavy rainfall observed",8,Churchorem
28-07-2017,5.8,12.3,34.9,18.7,1.23,BDL,0.35,35,GOOD,"LMV movement, HMV movement, heavy rainfall observed",8,Churchorem
01-08-2017,4.8,12,51.2,26.2,BDL,BDL,0.28,51,SATISFACTORY,"LMV movement, HMV movement,  rainfall observed",8,Churchorem
04-08-2017,5.1,11.1,48,23.7,BDL,BDL,0.29,48,GOOD,"LMV movement, HMV movement,  rainfall observed",8,Churchorem
08-08-2017,7.2,13.2,47.5,22.2,BDL,BDL,0.36,48,GOOD,"LMV movement, HMV movement,",8,Churchorem
11-08-2017,7.1,13.2,48.1,22.6,BDL,BDL,0.38,47,GOOD,"LMV movement, HMV movement,",8,Churchorem
15-08-2017,6.8,13.5,47.5,24.1,BDL,BDL,0.4,48,GOOD,"LMV movement, HMV movement,",8,Churchorem
18-08-2017,7.1,12.7,47.7,22.4,BDL,BDL,0.31,48,GOOD,"LMV movement, HMV movement,",8,Churchorem
22-08-2017,7.5,13.6,51.5,24.2,BDL,BDL,0.38,52,SATISFACTORY,"LMV movement, HMV movement,",8,Churchorem
24-08-2017,6.9,13.7,48.9,23.4,BDL,BDL,0.41,49,GOOD,"LMV movement, HMV movement,",8,Churchorem
29-08-2017,6.6,13.7,46.9,21.8,BDL,BDL,0.4,47,GOOD,"LMV movement, HMV movement,",8,Churchorem
01-09-2017,6.7,13,51.5,25.4,2.47,ND,0.37,52,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
05-09-2017,5.8,12,57.6,26.6,2.05,ND,0.36,58,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
08-09-2017,6.5,14.7,61.9,29.9,2.7,0.1,0.33,62,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
12-09-2017,7.9,15.2,53.8,26.7,1.76,ND,0.42,54,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
15-09-2017,7.4,14.4,60.5,29.5,2.88,0.1,0.38,61,SATISFACTORY,"LMV movement, HMV movement, No transportation, heavy rainfall observed",8,Churchorem
19-09-2017,6.9,13.6,41.4,19.1,1.06,ND,0.39,41,GOOD,"LMV movement, HMV movement, No transportation, heavy rainfall observed",8,Churchorem
22-09-2017,5.8,11.7,46.8,23.3,0,ND,0.44,47,GOOD,"LMV movement, HMV movement, No transportation, heavy rainfall observed",8,Churchorem
26-09-2017,6.5,13.1,37.9,21.6,0.47,ND,0.46,38,GOOD,"LMV movement, HMV movement, No transportation, heavy rainfall observed",8,Churchorem
29-09-2017,5.8,12.3,41.4,22.9,0.76,0.1,0.42,38,GOOD,"LMV movement, HMV movement, No transportation, ",8,Churchorem
03-10-2017,7.2,14.2,59,30,7.46,0.1,0.42,59,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",8,Churchorem
06-10-2017,7.5,15.7,57.6,28.3,12.04,ND,0.48,58,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",8,Churchorem
10-10-2017,6.5,11.9,62.9,32.1,10.98,ND,0.44,63,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",8,Churchorem
13-10-2017,6.7,13,70.4,35.4,11.45,0.1,0.5,70,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",8,Churchorem
17-10-2017,7.5,15.5,64.6,35,12.15,ND,0.48,65,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",8,Churchorem
20-10-2017,8.1,16.2,58.9,31.6,6.28,ND,0.51,59,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",8,Churchorem
24-10-2017,6.5,13.4,65.7,34.1,10.04,0.1,0.49,66,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",8,Churchorem
27-10-2017,7.4,14.9,62.3,30.4,7.63,ND,0.41,62,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",8,Churchorem
31-10-2017,7.6,16,61.9,30,7.81,ND,0.47,62,SATISFACTORY,"LMV movement, HMV movement, No ore transportation, ",8,Churchorem
03-11-2017,7,13,67.3,33.7,8.98,ND,0.43,67,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
07-11-2017,6.2,13.1,68.9,36.7,10.22,0.1,0.38,69,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
10-11-2017,7.2,15.6,70.6,37.1,11.16,ND,0.38,71,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
14-11-2017,7,14.5,65,32.9,9.57,0.1,0.4,65,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
17-11-2017,8.1,16.3,60.1,32.5,10.33,0.1,0.41,60,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
21-11-2017,7.9,14.8,62.8,32.5,14.56,ND,0.48,63,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
24-11-2017,7.1,13.6,72.3,38.3,16.2,0.1,0.51,72,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
28-11-2017,8.2,16.7,81,41.7,15.68,0.1,0.55,81,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
01-12-2017,6.8,11.7,59.2,30,12.1,ND,0.43,59,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
05-12-2017,5.5,11.5,53.2,25.4,8.5,0.1,0.38,54,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
08-12-2017,6.5,13.2,63.6,28.3,9.61,0.1,0.38,64,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
12-12-2017,6,11.9,60.8,30.8,10.95,ND,0.4,61,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
15-12-2017,6.3,14.3,62.5,30.4,12.77,0.1,0.41,63,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
19-12-2017,6.7,12.8,62.8,32.5,10.9,ND,0.48,63,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
22-12-2017,5.8,13.2,62,32.6,11.43,ND,0.51,62,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
26-12-2017,6.4,13.9,59.4,30.4,13.89,0.1,0.55,59,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
29-12-2017,5.9,13.6,64.3,33.2,14.41,0.1,0.49,64,SATISFACTORY,"LMV movement, HMV movement, No transportation, ",8,Churchorem
02-01-2018,7,13.7,67.1,33.9,9.2,0.1,0.4,67,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
05-01-2018,6.6,13.1,69.2,32.7,10.8,ND,0.4,69,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
09-01-2018,8.5,15.9,78.8,40,11,0.1,0.4,79,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
12-01-2018,7.1,16.2,70.6,33.4,10.5,ND,0.4,71,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
16-01-2018,8.5,16.1,68.5,34,10.3,0.1,0.4,69,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
19-01-2018,7.8,14.6,74.2,37,14.6,0.1,0.5,74,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
23-01-2018,8.2,15.2,72.3,38.3,16.6,ND,0.5,72,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
26-01-2018,8.9,18.3,81,41.7,16.2,0.1,0.6,81,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
30-01-2018,9,15.5,61.9,30,9.7,0.1,0.5,62,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
02-02-2018,9.3,9.9,56.7,25.3,8.8,ND,0.5,57,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
06-02-2018,9,9.2,66,28.1,10.4,0.1,0.4,66,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
09-02-2018,12.2,11.4,62.2,28.6,11.4,0.1,0.4,63,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
13-02-2018,11.9,12.3,56.9,27,10.3,ND,0.4,57,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
16-02-2018,12.1,10.6,59.7,27.5,13.3,0.1,0.4,60,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
20-02-2018,11.8,11.5,64.2,29.2,15,ND,0.5,64,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
23-02-2018,12.8,10.8,61.5,28.4,16.5,0.1,0.6,62,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
27-02-2018,13.4,12,65.2,30.2,12.1,ND,0.6,65,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
02-03-2018,9.1,13.8,74.4,35.4,9.1,ND,0.5,74,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
06-03-2018,10.3,12.3,77.1,32.7,11.4,ND,0.4,77,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
09-03-2018,9.7,15.1,82.5,37.6,11.3,ND,0.4,83,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
13-03-2018,10,14.1,78.6,33,10.5,0.1,0.5,79,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
16-03-2018,9.9,13.4,66.2,36.7,12.6,ND,0.4,66,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
20-03-2018,10.4,14.5,64.2,30.5,14.9,0.1,0.5,64,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
23-03-2018,11.2,13,65.4,30.8,15,ND,0.5,65,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
27-03-2018,10.6,14.1,69,38.1,11.9,ND,0.6,69,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
30-03-2018,10.1,14.4,65.6,36.2,12.9,ND,0.4,66,SATISFACTORY,"LMV,HMV MOVEMENT OBSERVED",8,Churchorem
05-04-2017,8.2,15,98.2,31.8,1.7,<0.5,<0.01,98,SATISFACTORY, Mine ore transport observed,9,Usgao
07-04-2017,9.2,16.4,119,38.7,<0.5,<0.5,<0.01,113,MODERATELY POLLUTED, Mine ore transport observed,9,Usgao
12-04-2017,9.6,16.3,149.4,47.7,<0.5,<0.5,<0.01,133,MODERATELY POLLUTED, Mine ore transport observed,9,Usgao
15-04-2017,7.9,17.1,176.7,56.7,2.1,<0.5,<0.01,151,MODERATELY POLLUTED, Mine ore transport observed,9,Usgao
19-04-2017,7.5,16.3,109.1,35.1,2.1,<0.5,<0.01,106,MODERATELY POLLUTED, Mine ore transport observed,9,Usgao
21-04-2017,6.7,16.9,125.5,40.4,<0.5,<0.5,<0.01,117,MODERATELY POLLUTED, Mine ore transport observed,9,Usgao
26-04-2017,10.1,15.7,171.3,54.7,2.5,<0.5,<0.01,148,MODERATELY POLLUTED, Mine ore transport observed,9,Usgao
28-04-2017,9.4,16,141.2,45.1,<0.5,<0.5,<0.01,127,MODERATELY POLLUTED, Mine ore transport observed,9,Usgao
03-05-2017,5.8,10.9,157.7,49.8,1.8,<0.5,<0.01,138,MODERATELY POLLUTED, Mine ore transport observed,9,Usgao
05-05-2017,7.8,15.4,158.6,51.6,<0.5,<0.5,<0.01,139,MODERATELY POLLUTED,No Mine ore transport observed,9,Usgao
10-05-2017,7.7,9.5,86.2,27.6,<0.5,<0.5,<0.01,86,MODERATELY POLLUTED, Mine ore transport observed,9,Usgao
12-05-2017,8.2,11.8,142.8,45.6,2.3,<0.5,<0.01,129,MODERATELY POLLUTED, Mine ore transport observed,9,Usgao
18-05-2017,6.9,10.2,110.7,36.1,2.1,<0.5,<0.01,107,MODERATELY POLLUTED, Mine ore transport observed,9,Usgao
20-05-2017,6.9,11.5,78.8,25.3,<0.5,<0.5,<0.01,79,GOOD, Mine ore transport observed,9,Usgao
24-05-2017,9.9,8.1,136.5,43.5,2.4,<0.5,<0.01,124,MODERATELY POLLUTED, Mine ore transport observed,9,Usgao
26-05-2017,10.3,13.7,101.3,32.1,<0.5,<0.5,<0.01,101,MODERATELY POLLUTED, Mine ore transport observed,9,Usgao
31-05-2017,9.1,17.4,98.1,32.1,<0.5,<0.5,<0.01,98,GOOD,No Mine ore transport observed,9,Usgao
02-06-2017,7.1,9.8,47.9,15.3,1.8, -,<0.01,48,GOOD,No unsual activity,9,Usgao
07-06-2017,7.4,10,54.6,17.7,<0.5, -,<0.01,55,SATISFACTORY,Rainfall observed;No unsual activity,9,Usgao
09-06-2017,6.3,9.3,44.2,13.9,<0.5, -,<0.01,44,GOOD,Rainfall observed;No unsual activity,9,Usgao
14-06-2017,7.5,10.8,55.8,17.8,2.3, -,<0.01,56,SATISFACTORY,Rainfall observed;No unsual activity,9,Usgao
16-06-2017,6.5,10.6,50.8,16.5,2.1, -,<0.01,51,SATISFACTORY,Rainfall observed;No unsual activity,9,Usgao
21-06-2017,5.1,11.9,52.8,16.9,<0.5, -,<0.01,53,SATISFACTORY,Rainfall observed;No unsual activity,9,Usgao
24-06-2017,9.4,9.8,48.7,15.6,2.4, -,<0.01,49,GOOD,Rainfall observed;No unsual activity,9,Usgao
28-06-2017,10.4,12.6,51.3,16.2,<0.5, -,<0.01,51,SATISFACTORY,Rainfall observed;No unsual activity,9,Usgao
30-06-2017,6.2,11.8,53.3,17,<0.5, -,<0.01,53,SATISFACTORY,Rainfall observed;No unsual activity,9,Usgao
05-07-2017,4.3,8.7,46.7,15.6,1, -,<0.01,36,GOOD,No unusual activity,9,Usgao
08-07-2017,5.3,9.4,34.1,11.4,<0.5, -,<0.01,46,GOOD,No unusual activity,9,Usgao
12-07-2017,5.2,8,32.9,10.5,<0.5, -,<0.01,42,GOOD,No unusual activity,9,Usgao
14-07-2017,6.6,10.7,47.2,15.3,<0.5, -,<0.01,25,GOOD,No unusual activity,9,Usgao
19-07-2017,5.3,10.1,33.1,10.6,<0.5, -,<0.01,27,GOOD,rainfall observed;No unsual activity,9,Usgao
21-07-2017,3.2,9.6,39.9,12.8,0.6, -,<0.01,31,GOOD,rainfall observed;No unsual activity,9,Usgao
26-07-2017,4,9.7,33.2,10.9,<0.5, -,<0.01,25,GOOD,rainfall observed;No unsual activity,9,Usgao
28-07-2017,4.9,9.7,32.6,10.5,0.8, -,<0.01,29,GOOD,rainfall observed;No unsual activity,9,Usgao
02-08-2017,6.9,10.7,27.5,9.4,<0.5, -,<0.01,28,GOOD,Rainfall observed;No unsual activity,9,Usgao
04-08-2017,6.5,10.8,35.4,11.7,<0.5, -,<0.01,35,GOOD,Rainfall observed;No unsual activity,9,Usgao
09-08-2017,6.3,9,37.2,11.9,<0.5, -,<0.01,37,GOOD,Rainfall observed;No unsual activity,9,Usgao
11-08-2017,6.4,11.3,27.8,9,<0.5, -,<0.01,28,GOOD,Rainfall observed;No unsual activity,9,Usgao
17-08-2017,7.7,10.4,32.8,10.8,1.3, -,<0.01,33,GOOD,Rainfall observed;No unsual activity,9,Usgao
19-08-2017,6.6,12.2,34.8,11,<0.5, -,<0.01,35,GOOD,No unsual activity,9,Usgao
21-08-2017,7.9,11.5,28.5,9,0.7, -,<0.01,29,GOOD,No unsual activity,9,Usgao
23-08-2017,7.3,9.4,41.1,13,<0.5, -,<0.01,41,GOOD,No unsual activity,9,Usgao
30-08-2017,6.1,10.5,44.6,14.2,0.6, -,<0.01,45,GOOD,No unsual activity,9,Usgao
01-09-2017,8.2,12.7,30.9,10.9,0.6,<0.5,<0.01,31,GOOD,  ------,9,Usgao
06-09-2017,8.3,11.5,43.9,14.7,0.7,<0.5,<0.01,44,GOOD,power failure,9,Usgao
08-09-2017,8.5,11.8,33.6,10.8,<0.5,<0.5,<0.01,34,GOOD,TTR replace for P.m-10 instrument,9,Usgao
13-09-2017,10.5,12.2,38.6,12.6,<0.5,<0.5,<0.01,39,GOOD,power failure,9,Usgao
15-09-2017,8.2,11.1,39.2,12.7,0.7,0.566,<0.01,39,GOOD,"power failure,heavy  rainfall observed",9,Usgao
20-09-2017,6.6,12.3,35.7,12.8,<0.5,<0.5,<0.01,36,GOOD, ----,9,Usgao
22-09-2017,9.3,10.6,34.2,10.9,<0.5,<0.5,<0.01,34,GOOD,  ------,9,Usgao
27-09-2017,9.7,11.4,29.1,13.4,0.6,<0.5,<0.01,29,GOOD,"power failure, rainfall observed",9,Usgao
29-09-2017,7.2,12.1,35.2,11.4,<0.5,<0.5,<0.01,35,GOOD,power failure,9,Usgao
04-10-2017,8.2,12.5,44.4,14.9,<0.5,<0.5,<0.01,44,GOOD,"power failure,No mining ore transport is observed, rainfall observed",9,Usgao
06-10-2017,6.8,12.2,55.1,18,0.6,<0.5,<0.01,55,SATISFACTORY,"power failure,No mining ore transport is observed, rainfall observed",9,Usgao
11-10-2017,10,15.5,45.1,14.3,0.7,<0.5,<0.01,45,GOOD,"power failure,No mining ore transport is observed",9,Usgao
13-10-2017,10.2,12.3,54.1,17.9,<0.5,<0.5,<0.01,54,SATISFACTORY,"No mining ore transport is observed, rainfall observed",9,Usgao
17-10-2017,9.1,11.5,49.6,15.9,<0.5,<0.5,<0.01,50,SATISFACTORY,"No mining ore transport is observed, rainfall observed",9,Usgao
21-10-2017,9.8,11.2,61,19.8,0.6,<0.5,<0.01,61,SATISFACTORY,No mining ore transport is observed,9,Usgao
25-10-2017,10.3,13.1,64.2,21.8,<0.5,<0.5,<0.01,64,SATISFACTORY,"power failure,No mining ore transport is observed, rainfall observed",9,Usgao
27-10-2017,8.4,11.3,81.1,25.7,<0.5,<0.5,<0.01,81,SATISFACTORY,"power failure,No mining ore transport is observed",9,Usgao
01-11-2017,8,11.7,51.2,17,0.8,,<0.01,51,SATISFACTORY,Construction work  observed ; No mining ore transportation,9,Usgao
03-11-2017,6.7,13.8,52.3,17.2,<0.5,,<0.01,52,SATISFACTORY,Construction work  observed ; No mining ore transportation,9,Usgao
08-11-2017,10.8,12.5,60.6,19.3,0.6,,<0.01,61,SATISFACTORY,No mining ore transport is observed,9,Usgao
10-11-2017,10.6,13.2,55.7,18,<0.5,,<0.01,56,SATISFACTORY,"No mining ore transport is observed, ",9,Usgao
15-11-2017,9.1,13.3,57.6,18.6,<0.5,,<0.01,58,SATISFACTORY,"No mining ore transport is observed, ",9,Usgao
17-11-2017,7.2,13.4,48.7,15.7,0.6,,<0.01,49,SATISFACTORY,No mining ore transport is observed,9,Usgao
22-11-2017,8.8,10.5,52.8,16.9,<0.5,,<0.01,53,SATISFACTORY,No mining ore transport is observed,9,Usgao
24-11-2017,9,11.7,88.5,27.6,<0.5,,<0.01,89,SATISFACTORY,"No mining ore transport is observed, ",9,Usgao
28-11-2017,8.1,13,84.1,26.6,0.7,,<0.01,84,SATISFACTORY,mining ore transport observed,9,Usgao
30-11-2017,8,12.9,70.8,23.8,0.6,,<0.01,71,SATISFACTORY,mine ore transport observed,9,Usgao
04-01-2018,8.7,12.7,87.9,29.3,<0.5,<0.5,<0.01,88,SATISFACTORY, NO MINING ORE TRANPORTATION OBSEEVED,9,Usgao
06-01-2018,6.3,16.6,84.2,28.1,0.6,<0.5,0.98,84,SATISFACTORY, NO MINING ORE TRANPORTATION OBSEEVED,9,Usgao
10-01-2018,7.8,15.2,84.5,26.7,0.7,<0.5,0.84,85,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,9,Usgao
12-01-2018,7,15.8,95.4,30.9,<0.5,<0.5,<0.01,95,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,9,Usgao
17-01-2018,7.4,16.8,88.7,28.6,0.7,0.566,0.97,89,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,9,Usgao
